frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
237;10;1;1;150;0.04219409282700422;0.004219409282700422;0.004219409282700422;[47, 45, 99, 46];levels_dj/training_431.txt
763;8;18;0;0;0.010484927916120577;0.023591087811271297;0.0;[141, 132, 316, 174];levels_dj/training_1_95.txt
241;6;1;1;125;0.024896265560165973;0.004149377593360996;0.004149377593360996;[46, 42, 102, 51];levels_dj/training_753.txt
759;8;11;0;0;0.010540184453227932;0.014492753623188406;0.0;[136, 140, 352, 131];levels_dj/training_768.txt
1000;8;16;0;0;0.008;0.016;0.0;[198, 177, 375, 250];levels_dj/training_541.txt
1000;15;10;0;15;0.015;0.01;0.0;[168, 187, 391, 254];levels_dj/training_841.txt
1000;16;13;0;5;0.016;0.013;0.0;[185, 186, 405, 224];levels_dj/training_726.txt
1000;5;15;0;0;0.005;0.015;0.0;[248, 189, 377, 186];levels_dj/training_603.txt
928;11;9;1;110;0.011853448275862068;0.009698275862068966;0.0010775862068965517;[180, 179, 410, 159];levels_dj/training_102.txt
72;0;4;0;0;0.0;0.05555555555555555;0.0;[16, 12, 33, 11];levels_dj/training_992.txt
1000;17;16;0;5;0.017;0.016;0.0;[184, 165, 392, 259];levels_dj/training_375.txt
360;12;2;1;140;0.03333333333333333;0.005555555555555556;0.002777777777777778;[58, 59, 164, 79];levels_dj/training_26.txt
640;5;13;0;0;0.0078125;0.0203125;0.0;[106, 117, 269, 148];levels_dj/training_977.txt
1000;6;6;0;0;0.006;0.006;0.0;[192, 176, 390, 242];levels_dj/training_858.txt
996;10;14;1;130;0.010040160642570281;0.014056224899598393;0.001004016064257028;[188, 157, 384, 267];levels_dj/training_83.txt
4;0;0;0;0;0.0;0.0;0.0;[1, 1, 1, 1];levels_dj/training_39.txt
1000;7;9;0;0;0.007;0.009;0.0;[184, 180, 382, 254];levels_dj/training_869.txt
1000;4;28;0;0;0.004;0.028;0.0;[183, 174, 405, 238];levels_dj/training_940.txt
1000;5;26;0;0;0.005;0.026;0.0;[189, 171, 390, 250];levels_dj/training_142.txt
1000;8;30;0;5;0.008;0.03;0.0;[174, 178, 426, 222];levels_dj/training_548.txt
1000;19;9;0;5;0.019;0.009;0.0;[180, 192, 397, 231];levels_dj/training_387.txt
917;15;4;1;140;0.016357688113413305;0.004362050163576881;0.0010905125408942203;[157, 162, 424, 174];levels_dj/training_28.txt
83;1;0;0;5;0.012048192771084338;0.0;0.0;[15, 14, 38, 16];levels_dj/training_853.txt
1000;16;20;0;30;0.016;0.02;0.0;[193, 159, 456, 192];levels_dj/training_84.txt
406;9;3;1;125;0.022167487684729065;0.007389162561576354;0.0024630541871921183;[78, 74, 187, 67];levels_dj/training_816.txt
594;7;9;0;0;0.011784511784511785;0.015151515151515152;0.0;[114, 118, 252, 110];levels_dj/training_855.txt
425;10;3;1;120;0.023529411764705882;0.007058823529411765;0.002352941176470588;[91, 55, 190, 89];levels_dj/training_868.txt
575;16;11;0;15;0.02782608695652174;0.019130434782608695;0.0;[105, 90, 280, 100];levels_dj/training_306.txt
1000;6;8;0;0;0.006;0.008;0.0;[174, 168, 437, 221];levels_dj/training_232.txt
