frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
98;1;0;1;105;0.01020408163265306;0.0;0.01020408163265306;[8, 57, 16, 17];levels_bd/training_423.txt
902;5;13;0;0;0.005543237250554324;0.014412416851441241;0.0;[94, 509, 147, 152];levels_bd/training_461.txt
1000;1;3;0;5;0.001;0.003;0.0;[123, 336, 256, 285];levels_bd/training_495.txt
1000;2;17;0;0;0.002;0.017;0.0;[123, 496, 214, 167];levels_bd/training_38.txt
1000;9;33;0;0;0.009;0.033;0.0;[121, 576, 121, 182];levels_bd/training_577.txt
1000;11;19;0;0;0.011;0.019;0.0;[133, 526, 151, 190];levels_bd/training_144.txt
1000;3;57;0;0;0.003;0.057;0.0;[108, 171, 544, 177];levels_bd/training_818.txt
1000;3;2;0;0;0.003;0.002;0.0;[123, 179, 207, 491];levels_bd/training_319.txt
1000;6;5;0;10;0.006;0.005;0.0;[106, 265, 341, 288];levels_bd/training_372.txt
1000;3;3;0;0;0.003;0.003;0.0;[121, 263, 265, 351];levels_bd/training_1_46.txt
1000;2;1;0;0;0.002;0.001;0.0;[117, 383, 350, 150];levels_bd/training_958.txt
1000;1;1;0;5;0.001;0.001;0.0;[119, 321, 286, 274];levels_bd/training_1_32.txt
356;2;0;1;110;0.0056179775280898875;0.0;0.0028089887640449437;[63, 90, 138, 65];levels_bd/training_584.txt
644;1;0;0;5;0.0015527950310559005;0.0;0.0;[69, 252, 249, 74];levels_bd/training_402.txt
1000;4;6;0;0;0.004;0.006;0.0;[190, 255, 321, 234];levels_bd/training_587.txt
166;4;1;1;115;0.024096385542168676;0.006024096385542169;0.006024096385542169;[26, 32, 83, 25];levels_bd/training_221.txt
696;4;1;1;115;0.005747126436781609;0.0014367816091954023;0.0014367816091954023;[132, 237, 161, 166];levels_bd/training_269.txt
138;1;2;0;0;0.007246376811594203;0.014492753623188406;0.0;[15, 44, 39, 40];levels_bd/training_199.txt
1000;0;21;0;0;0.0;0.021;0.0;[108, 237, 425, 230];levels_bd/training_242.txt
1000;3;17;0;0;0.003;0.017;0.0;[147, 230, 461, 162];levels_bd/training_306.txt
1000;2;4;0;0;0.002;0.004;0.0;[114, 585, 159, 142];levels_bd/training_984.txt
1000;4;0;0;20;0.004;0.0;0.0;[299, 238, 250, 213];levels_bd/training_1_144.txt
1000;5;1;0;15;0.005;0.001;0.0;[105, 382, 239, 274];levels_bd/training_932.txt
556;3;6;1;100;0.00539568345323741;0.01079136690647482;0.0017985611510791368;[55, 319, 65, 117];levels_bd/training_326.txt
444;6;4;0;0;0.013513513513513514;0.009009009009009009;0.0;[76, 149, 73, 146];levels_bd/training_849.txt
1000;1;14;0;0;0.001;0.014;0.0;[111, 564, 151, 174];levels_bd/training_1_199.txt
1000;4;7;0;20;0.004;0.007;0.0;[218, 248, 401, 133];levels_bd/training_1_111.txt
1000;4;2;0;0;0.004;0.002;0.0;[120, 468, 299, 113];levels_bd/training_1_152.txt
1000;0;3;0;0;0.0;0.003;0.0;[114, 333, 365, 188];levels_bd/training_347.txt
1000;2;0;0;10;0.002;0.0;0.0;[138, 391, 359, 112];levels_bd/training_805.txt
1000;2;6;0;0;0.002;0.006;0.0;[122, 218, 148, 512];levels_bd/training_576.txt
1000;4;17;0;0;0.004;0.017;0.0;[118, 213, 504, 165];levels_bd/training_637.txt
1000;3;0;0;15;0.003;0.0;0.0;[105, 382, 378, 135];levels_bd/training_203.txt
1000;3;0;0;15;0.003;0.0;0.0;[161, 342, 336, 161];levels_bd/training_168.txt
1000;1;42;0;0;0.001;0.042;0.0;[116, 493, 223, 168];levels_bd/training_233.txt
