frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
1000;8;1;0;30;0.008;0.001;0.0;[673, 114, 109, 104];levels_dj/training_602.txt
1000;2;1;0;0;0.002;0.001;0.0;[680, 110, 113, 97];levels_dj/training_156.txt
1000;2;4;0;0;0.002;0.004;0.0;[671, 102, 106, 121];levels_dj/training_577.txt
1000;6;5;0;10;0.006;0.005;0.0;[671, 132, 88, 109];levels_dj/training_43.txt
1000;2;10;0;0;0.002;0.01;0.0;[695, 99, 105, 101];levels_dj/training_757.txt
1000;2;3;0;0;0.002;0.003;0.0;[689, 96, 111, 104];levels_dj/training_561.txt
1000;10;0;0;50;0.01;0.0;0.0;[709, 90, 100, 101];levels_dj/training_54.txt
1000;3;20;0;0;0.003;0.02;0.0;[656, 125, 122, 97];levels_dj/training_1_170.txt
1000;2;3;0;0;0.002;0.003;0.0;[690, 89, 116, 105];levels_dj/training_611.txt
1000;8;9;0;0;0.008;0.009;0.0;[712, 103, 90, 95];levels_dj/training_382.txt
1000;0;0;0;0;0.0;0.0;0.0;[714, 107, 84, 95];levels_dj/training_156.txt
1000;2;0;0;10;0.002;0.0;0.0;[697, 100, 106, 97];levels_dj/training_1_155.txt
1000;4;1;0;10;0.004;0.001;0.0;[696, 118, 94, 92];levels_dj/training_966.txt
1000;7;0;0;35;0.007;0.0;0.0;[691, 102, 106, 101];levels_dj/training_161.txt
1000;2;16;0;0;0.002;0.016;0.0;[713, 86, 101, 100];levels_dj/training_268.txt
1000;3;1;0;5;0.003;0.001;0.0;[709, 94, 92, 105];levels_dj/training_364.txt
1000;3;9;0;0;0.003;0.009;0.0;[679, 96, 118, 107];levels_dj/training_142.txt
1000;5;0;0;25;0.005;0.0;0.0;[671, 119, 106, 104];levels_dj/training_283.txt
1000;3;0;0;15;0.003;0.0;0.0;[676, 113, 99, 112];levels_dj/training_320.txt
1000;3;29;0;0;0.003;0.029;0.0;[681, 118, 112, 89];levels_dj/training_465.txt
1000;4;17;0;0;0.004;0.017;0.0;[713, 105, 94, 88];levels_dj/training_318.txt
1000;11;1;0;45;0.011;0.001;0.0;[711, 98, 96, 95];levels_dj/training_905.txt
1000;4;0;0;20;0.004;0.0;0.0;[723, 91, 84, 102];levels_dj/training_886.txt
1000;0;10;0;0;0.0;0.01;0.0;[728, 88, 112, 72];levels_dj/training_812.txt
1000;4;1;0;20;0.004;0.001;0.0;[713, 89, 96, 102];levels_dj/training_113.txt
1000;3;0;0;15;0.003;0.0;0.0;[718, 97, 84, 101];levels_dj/training_807.txt
1000;4;0;0;20;0.004;0.0;0.0;[624, 169, 107, 100];levels_dj/training_824.txt
1000;2;1;0;0;0.002;0.001;0.0;[734, 99, 90, 77];levels_dj/training_654.txt
1000;2;6;0;0;0.002;0.006;0.0;[240, 98, 573, 89];levels_dj/training_622.txt
1000;4;13;0;5;0.004;0.013;0.0;[670, 81, 151, 98];levels_dj/training_779.txt
1000;2;13;0;0;0.002;0.013;0.0;[721, 82, 96, 101];levels_dj/training_653.txt
1000;1;0;0;5;0.001;0.0;0.0;[694, 89, 96, 121];levels_dj/training_680.txt
