frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
1000;3;16;0;0;0.003;0.016;0.0;[144, 118, 113, 625];levels_randomized_gfx/training_70.txt
1000;3;0;0;15;0.003;0.0;0.0;[613, 133, 131, 123];levels_randomized_gfx/training_925.txt
1000;2;0;0;10;0.002;0.0;0.0;[123, 629, 114, 134];levels_randomized_gfx/training_1_26.txt
1000;1;22;0;0;0.001;0.022;0.0;[154, 319, 378, 149];levels_randomized_gfx/training_335.txt
1000;4;0;0;20;0.004;0.0;0.0;[154, 225, 254, 367];levels_randomized_gfx/training_886.txt
1000;3;26;0;0;0.003;0.026;0.0;[132, 549, 134, 185];levels_randomized_gfx/training_1_181.txt
1000;1;17;0;0;0.001;0.017;0.0;[586, 161, 133, 120];levels_randomized_gfx/training_1_77.txt
1000;0;8;0;0;0.0;0.008;0.0;[614, 121, 110, 155];levels_randomized_gfx/training_262.txt
1000;2;4;0;0;0.002;0.004;0.0;[206, 134, 121, 539];levels_randomized_gfx/training_1_67.txt
1000;3;13;0;0;0.003;0.013;0.0;[155, 132, 116, 597];levels_randomized_gfx/training_1_195.txt
1000;5;4;0;20;0.005;0.004;0.0;[162, 195, 216, 427];levels_randomized_gfx/training_374.txt
1000;4;13;0;0;0.004;0.013;0.0;[155, 139, 174, 532];levels_randomized_gfx/training_151.txt
1000;2;34;0;0;0.002;0.034;0.0;[392, 176, 314, 118];levels_randomized_gfx/training_316.txt
1000;3;14;0;0;0.003;0.014;0.0;[380, 184, 256, 180];levels_randomized_gfx/training_1_42.txt
1000;0;0;0;0;0.0;0.0;0.0;[203, 130, 121, 546];levels_randomized_gfx/training_306.txt
1000;0;4;0;0;0.0;0.004;0.0;[575, 103, 176, 146];levels_randomized_gfx/training_176.txt
1000;1;25;0;0;0.001;0.025;0.0;[313, 152, 287, 248];levels_randomized_gfx/training_1_90.txt
1000;3;1;0;5;0.003;0.001;0.0;[660, 122, 99, 119];levels_randomized_gfx/training_16.txt
1000;1;8;0;0;0.001;0.008;0.0;[166, 380, 290, 164];levels_randomized_gfx/training_257.txt
1000;0;0;0;0;0.0;0.0;0.0;[111, 643, 124, 122];levels_randomized_gfx/training_617.txt
1000;1;0;0;5;0.001;0.0;0.0;[128, 322, 93, 457];levels_randomized_gfx/training_583.txt
1000;0;6;0;0;0.0;0.006;0.0;[158, 157, 114, 571];levels_randomized_gfx/training_276.txt
1000;0;25;0;0;0.0;0.025;0.0;[115, 630, 161, 94];levels_randomized_gfx/training_592.txt
1000;6;1;0;25;0.006;0.001;0.0;[637, 100, 100, 163];levels_randomized_gfx/training_351.txt
1000;1;4;0;0;0.001;0.004;0.0;[653, 104, 117, 126];levels_randomized_gfx/training_673.txt
1000;3;14;0;0;0.003;0.014;0.0;[654, 108, 123, 115];levels_randomized_gfx/training_622.txt
1000;0;3;0;0;0.0;0.003;0.0;[651, 124, 108, 117];levels_randomized_gfx/training_659.txt
1000;2;2;0;0;0.002;0.002;0.0;[119, 109, 118, 654];levels_randomized_gfx/training_416.txt
1000;0;8;0;0;0.0;0.008;0.0;[643, 129, 107, 121];levels_randomized_gfx/training_593.txt
1000;2;5;0;0;0.002;0.005;0.0;[678, 112, 103, 107];levels_randomized_gfx/training_469.txt
1000;1;7;0;0;0.001;0.007;0.0;[119, 114, 109, 658];levels_randomized_gfx/training_1_167.txt
1000;3;8;0;15;0.003;0.008;0.0;[120, 111, 137, 632];levels_randomized_gfx/training_410.txt
1000;0;12;0;0;0.0;0.012;0.0;[123, 92, 111, 674];levels_randomized_gfx/training_495.txt
1000;1;4;0;0;0.001;0.004;0.0;[108, 98, 119, 675];levels_randomized_gfx/training_435.txt
1000;1;2;0;5;0.001;0.002;0.0;[117, 105, 118, 660];levels_randomized_gfx/training_1_126.txt
1000;4;5;0;0;0.004;0.005;0.0;[119, 117, 109, 655];levels_randomized_gfx/training_273.txt
1000;0;0;0;0;0.0;0.0;0.0;[103, 93, 105, 699];levels_randomized_gfx/training_1_149.txt
1000;0;12;0;0;0.0;0.012;0.0;[110, 108, 114, 668];levels_randomized_gfx/training_531.txt
1000;3;0;0;15;0.003;0.0;0.0;[110, 115, 109, 666];levels_randomized_gfx/training_775.txt
1000;0;3;0;0;0.0;0.003;0.0;[101, 107, 127, 665];levels_randomized_gfx/training_932.txt
1000;3;7;0;0;0.003;0.007;0.0;[95, 112, 99, 694];levels_randomized_gfx/training_885.txt
1000;3;16;0;0;0.003;0.016;0.0;[105, 108, 94, 693];levels_randomized_gfx/training_232.txt
1000;2;1;0;0;0.002;0.001;0.0;[108, 108, 109, 675];levels_randomized_gfx/training_635.txt
1000;3;0;0;15;0.003;0.0;0.0;[114, 117, 110, 659];levels_randomized_gfx/training_80.txt
1000;2;26;0;0;0.002;0.026;0.0;[108, 107, 103, 682];levels_randomized_gfx/training_149.txt
1000;2;2;0;5;0.002;0.002;0.0;[110, 113, 100, 677];levels_randomized_gfx/training_816.txt
1000;0;2;0;0;0.0;0.002;0.0;[141, 107, 115, 637];levels_randomized_gfx/training_865.txt
1000;1;0;0;5;0.001;0.0;0.0;[110, 98, 91, 701];levels_randomized_gfx/training_978.txt
1000;4;4;0;0;0.004;0.004;0.0;[111, 88, 132, 669];levels_randomized_gfx/training_359.txt
1000;1;7;0;0;0.001;0.007;0.0;[103, 104, 122, 671];levels_randomized_gfx/training_799.txt
1000;4;0;0;20;0.004;0.0;0.0;[97, 108, 131, 664];levels_randomized_gfx/training_208.txt
1000;2;3;0;0;0.002;0.003;0.0;[107, 108, 93, 692];levels_randomized_gfx/training_1_135.txt
1000;3;2;0;0;0.003;0.002;0.0;[97, 106, 112, 685];levels_randomized_gfx/training_171.txt
1000;1;6;0;0;0.001;0.006;0.0;[93, 104, 113, 690];levels_randomized_gfx/training_609.txt
1000;0;0;0;0;0.0;0.0;0.0;[103, 95, 91, 711];levels_randomized_gfx/training_978.txt
1000;1;2;0;0;0.001;0.002;0.0;[106, 110, 106, 678];levels_randomized_gfx/training_257.txt
1000;1;1;0;0;0.001;0.001;0.0;[96, 81, 100, 723];levels_randomized_gfx/training_566.txt
1000;4;36;0;0;0.004;0.036;0.0;[119, 107, 441, 333];levels_randomized_gfx/training_367.txt
1000;3;0;0;15;0.003;0.0;0.0;[105, 103, 115, 677];levels_randomized_gfx/training_993.txt
1000;3;1;0;5;0.003;0.001;0.0;[88, 97, 104, 711];levels_randomized_gfx/training_791.txt
1000;9;7;0;0;0.009;0.007;0.0;[106, 101, 330, 463];levels_randomized_gfx/training_30.txt
1000;1;8;0;0;0.001;0.008;0.0;[105, 91, 83, 721];levels_randomized_gfx/training_443.txt
1000;3;28;0;0;0.003;0.028;0.0;[107, 239, 498, 156];levels_randomized_gfx/training_1_18.txt
1000;2;22;0;0;0.002;0.022;0.0;[705, 118, 98, 79];levels_randomized_gfx/training_353.txt
1000;2;3;0;10;0.002;0.003;0.0;[680, 98, 122, 100];levels_randomized_gfx/training_801.txt
1000;2;10;0;0;0.002;0.01;0.0;[688, 106, 115, 91];levels_randomized_gfx/training_1_118.txt
1000;5;2;0;5;0.005;0.002;0.0;[496, 113, 273, 118];levels_randomized_gfx/training_183.txt
1000;1;5;0;0;0.001;0.005;0.0;[708, 88, 102, 102];levels_randomized_gfx/training_911.txt
1000;0;1;0;0;0.0;0.001;0.0;[730, 104, 97, 69];levels_randomized_gfx/training_449.txt
1000;3;0;0;15;0.003;0.0;0.0;[709, 104, 88, 99];levels_randomized_gfx/training_708.txt
1000;3;0;0;15;0.003;0.0;0.0;[713, 97, 94, 96];levels_randomized_gfx/training_1_142.txt
1000;0;33;0;0;0.0;0.033;0.0;[677, 108, 132, 83];levels_randomized_gfx/training_69.txt
1000;2;4;0;0;0.002;0.004;0.0;[728, 99, 87, 86];levels_randomized_gfx/training_79.txt
1000;0;12;0;0;0.0;0.012;0.0;[719, 100, 90, 91];levels_randomized_gfx/training_1_122.txt
1000;2;1;0;0;0.002;0.001;0.0;[750, 85, 77, 88];levels_randomized_gfx/training_566.txt
1000;2;1;0;0;0.002;0.001;0.0;[754, 88, 81, 77];levels_randomized_gfx/training_633.txt
1000;4;2;0;5;0.004;0.002;0.0;[743, 78, 87, 92];levels_randomized_gfx/training_211.txt
1000;1;0;0;5;0.001;0.0;0.0;[719, 91, 93, 97];levels_randomized_gfx/training_373.txt
1000;2;17;0;0;0.002;0.017;0.0;[738, 87, 87, 88];levels_randomized_gfx/training_729.txt
1000;1;4;0;0;0.001;0.004;0.0;[749, 84, 92, 75];levels_randomized_gfx/training_29.txt
1000;0;4;0;0;0.0;0.004;0.0;[724, 88, 89, 99];levels_randomized_gfx/training_363.txt
1000;1;21;0;0;0.001;0.021;0.0;[726, 94, 87, 93];levels_randomized_gfx/training_821.txt
1000;4;1;0;10;0.004;0.001;0.0;[724, 82, 103, 91];levels_randomized_gfx/training_820.txt
