frames since last update;coins collected;deaths;levels beaten;score gathered;move count (no action, left, right, jump);!world name
1000;0;1;0;0;[17, 28, 23, 932];levels/training_916.txt
1000;2;7;0;0;[37, 26, 104, 833];levels/training_255.txt
1000;6;10;0;0;[19, 39, 198, 744];levels/training_1_87.txt
1000;2;0;0;10;[27, 24, 28, 921];levels/training_555.txt
1000;0;0;0;0;[20, 35, 18, 927];levels/training_455.txt
1000;2;1;0;0;[34, 15, 39, 912];levels/training_762.txt
1000;2;1;0;0;[27, 19, 23, 931];levels/training_1_136.txt
1000;3;1;0;15;[30, 21, 17, 932];levels/training_1_103.txt
1000;1;3;0;0;[30, 18, 27, 925];levels/training_693.txt
1000;2;0;0;10;[28, 27, 19, 926];levels/training_96.txt
1000;5;2;0;5;[22, 29, 29, 920];levels/training_1_113.txt
1000;0;1;0;0;[22, 23, 21, 934];levels/training_281.txt
217;3;1;1;110;[115, 6, 79, 16];levels/training_16.txt
178;3;1;1;105;[82, 4, 77, 14];levels/training_635.txt
605;0;0;0;0;[17, 16, 11, 561];levels/training_120.txt
295;3;4;1;100;[141, 5, 116, 32];levels/training_1_88.txt
705;1;1;0;0;[30, 21, 26, 628];levels/training_81.txt
1000;4;8;0;0;[372, 23, 407, 198];levels/training_871.txt
201;7;0;1;135;[118, 3, 57, 22];levels/training_219.txt
338;3;6;1;115;[126, 4, 66, 141];levels/training_158.txt
151;2;1;1;105;[65, 3, 69, 13];levels/training_972.txt
310;3;0;0;15;[98, 7, 76, 129];levels/training_137.txt
1000;2;17;0;0;[32, 22, 923, 23];levels/training_860.txt
114;1;3;1;105;[3, 5, 99, 6];levels/training_132.txt
74;1;0;1;105;[3, 3, 61, 6];levels/training_505.txt
812;2;0;0;10;[27, 17, 746, 22];levels/training_117.txt
1000;7;47;0;0;[30, 21, 918, 31];levels/training_467.txt
1000;2;9;0;0;[22, 29, 926, 23];levels/training_1_81.txt
1000;5;1;0;20;[38, 24, 913, 25];levels/training_964.txt
1000;1;1;0;0;[131, 28, 22, 819];levels/training_540.txt
1000;1;1;0;0;[32, 27, 32, 909];levels/training_442.txt
1000;2;0;0;10;[18, 22, 16, 944];levels/training_9.txt
1000;2;3;0;0;[71, 26, 15, 888];levels/training_48.txt
1000;0;3;0;0;[30, 26, 23, 921];levels/training_918.txt
1000;2;1;0;0;[917, 22, 28, 33];levels/training_675.txt
1000;2;1;0;0;[78, 23, 23, 876];levels/training_712.txt
1000;0;1;0;0;[50, 23, 23, 904];levels/training_313.txt
1000;1;0;0;5;[490, 26, 25, 459];levels/training_1_20.txt
1000;3;9;0;0;[332, 24, 26, 618];levels/training_691.txt
1000;4;1;0;10;[81, 404, 486, 29];levels/training_945.txt
198;2;15;1;100;[45, 18, 128, 6];levels/training_479.txt
802;5;0;0;25;[71, 505, 207, 19];levels/training_1_15.txt
155;4;0;1;120;[9, 48, 91, 6];levels/training_427.txt
845;0;1;0;0;[164, 245, 415, 21];levels/training_1_124.txt
223;3;0;1;115;[25, 57, 128, 12];levels/training_261.txt
777;9;4;0;5;[90, 210, 438, 39];levels/training_544.txt
91;3;0;1;115;[17, 10, 58, 5];levels/training_355.txt
244;3;0;1;115;[9, 79, 145, 10];levels/training_636.txt
314;5;0;1;125;[17, 117, 165, 14];levels/training_562.txt
232;5;0;1;125;[17, 78, 122, 14];levels/training_385.txt
119;2;0;0;10;[14, 43, 61, 1];levels/training_512.txt
636;7;35;1;115;[9, 29, 586, 11];levels/training_1_67.txt
364;4;22;0;5;[5, 11, 328, 20];levels/training_130.txt
1000;1;211;0;0;[29, 143, 795, 33];levels/training_590.txt
1000;3;109;0;10;[26, 37, 912, 25];levels/training_632.txt
1000;2;18;0;0;[25, 124, 793, 58];levels/training_834.txt
91;2;0;1;110;[1, 3, 82, 4];levels/training_293.txt
87;2;0;1;110;[2, 10, 70, 4];levels/training_570.txt
237;2;3;1;105;[8, 8, 202, 18];levels/training_839.txt
585;1;9;0;0;[14, 53, 488, 30];levels/training_1_17.txt
96;2;0;1;110;[2, 2, 50, 41];levels/training_709.txt
147;6;0;1;130;[3, 3, 67, 73];levels/training_420.txt
378;8;3;1;110;[9, 5, 197, 166];levels/training_902.txt
166;10;1;1;145;[5, 3, 77, 80];levels/training_1_194.txt
213;3;0;0;15;[8, 5, 106, 94];levels/training_632.txt
1000;0;0;0;0;[28, 18, 489, 465];levels/training_147.txt
147;4;0;1;120;[1, 6, 69, 70];levels/training_792.txt
209;4;3;1;120;[3, 9, 97, 99];levels/training_1_170.txt
644;5;0;0;25;[16, 17, 309, 302];levels/training_412.txt
273;3;1;1;110;[10, 7, 134, 121];levels/training_450.txt
727;10;3;0;35;[15, 24, 357, 331];levels/training_175.txt
681;10;7;1;105;[20, 15, 350, 295];levels/training_498.txt
319;11;4;0;30;[15, 13, 160, 131];levels/training_219.txt
1000;1;0;0;5;[25, 911, 33, 31];levels/training_171.txt
1000;0;11;0;0;[35, 811, 24, 130];levels/training_1_150.txt
1000;0;0;0;0;[25, 929, 25, 21];levels/training_116.txt
1000;0;0;0;0;[18, 932, 29, 21];levels/training_1_8.txt
1000;1;23;0;0;[25, 844, 26, 105];levels/training_505.txt
1000;0;0;0;0;[33, 915, 26, 26];levels/training_222.txt
1000;0;0;0;0;[24, 924, 30, 22];levels/training_472.txt
1000;0;0;0;0;[30, 909, 22, 39];levels/training_94.txt
1000;0;0;0;0;[23, 933, 31, 13];levels/training_1_128.txt
1000;0;0;0;0;[44, 895, 24, 37];levels/training_732.txt
1000;2;1;0;5;[886, 24, 56, 34];levels/training_196.txt
1000;2;0;0;10;[921, 28, 25, 26];levels/training_998.txt
1000;0;7;0;0;[889, 25, 31, 55];levels/training_266.txt
1000;2;1;0;0;[933, 17, 22, 28];levels/training_877.txt
1000;2;1;0;5;[920, 28, 27, 25];levels/training_698.txt
1000;1;0;0;5;[819, 41, 70, 70];levels/training_933.txt
928;3;3;1;100;[235, 35, 166, 491];levels/training_841.txt
72;2;0;0;10;[44, 18, 9, 1];levels/training_408.txt
91;3;0;1;115;[25, 4, 53, 8];levels/training_783.txt
125;4;0;1;120;[60, 5, 52, 7];levels/training_897.txt
573;7;2;1;125;[316, 51, 175, 30];levels/training_1_79.txt
211;2;0;0;10;[136, 61, 8, 6];levels/training_578.txt
136;4;0;1;120;[57, 3, 62, 13];levels/training_995.txt
864;5;0;0;25;[661, 47, 123, 33];levels/training_735.txt
1000;3;2;0;0;[774, 43, 137, 46];levels/training_820.txt
1000;3;2;0;5;[491, 347, 115, 47];levels/training_832.txt
74;4;0;1;120;[21, 1, 41, 10];levels/training_744.txt
926;2;0;0;10;[575, 126, 186, 39];levels/training_857.txt
1000;7;0;0;35;[841, 32, 77, 50];levels/training_996.txt
748;5;5;1;110;[437, 23, 109, 178];levels/training_170.txt
87;0;0;1;100;[6, 7, 55, 18];levels/training_847.txt
165;1;0;0;5;[52, 5, 67, 41];levels/training_722.txt
69;2;0;1;110;[4, 1, 51, 12];levels/training_561.txt
94;5;0;1;125;[10, 5, 64, 14];levels/training_568.txt
67;0;0;1;100;[16, 0, 42, 8];levels/training_667.txt
459;3;2;1;105;[259, 9, 153, 37];levels/training_576.txt
181;5;0;1;125;[87, 5, 66, 22];levels/training_1_145.txt
130;7;1;0;25;[16, 3, 97, 14];levels/training_1_130.txt
241;2;0;1;110;[58, 50, 112, 20];levels/training_29.txt
111;4;0;1;120;[5, 1, 60, 44];levels/training_606.txt
133;2;1;1;110;[25, 1, 69, 37];levels/training_65.txt
515;7;1;0;25;[241, 55, 141, 78];levels/training_776.txt
1000;7;13;0;0;[109, 65, 653, 173];levels/training_315.txt
85;3;0;1;115;[3, 3, 55, 23];levels/training_162.txt
92;2;1;1;105;[9, 3, 65, 14];levels/training_883.txt
823;9;3;0;15;[71, 116, 213, 423];levels/training_1_183.txt
1000;3;4;0;0;[164, 14, 199, 623];levels/training_1_63.txt
541;6;2;1;115;[32, 16, 152, 340];levels/training_1_131.txt
151;3;1;1;105;[17, 4, 101, 28];levels/training_460.txt
101;6;0;1;130;[4, 10, 64, 22];levels/training_397.txt
197;3;0;1;115;[81, 2, 56, 57];levels/training_681.txt
10;3;0;0;15;[0, 0, 8, 2];levels/training_721.txt
1000;11;12;0;0;[180, 19, 681, 120];levels/training_1_27.txt
136;5;1;1;115;[17, 10, 94, 14];levels/training_2.txt
864;9;7;0;0;[336, 23, 448, 57];levels/training_202.txt
1000;3;0;0;15;[579, 157, 222, 42];levels/training_1_76.txt
84;4;0;1;120;[2, 6, 66, 9];levels/training_309.txt
111;3;1;1;105;[13, 1, 78, 18];levels/training_988.txt
65;2;0;1;110;[4, 2, 50, 8];levels/training_974.txt
77;4;0;1;120;[4, 2, 57, 13];levels/training_17.txt
663;3;0;0;15;[536, 28, 79, 20];levels/training_134.txt
98;4;0;1;120;[32, 2, 54, 9];levels/training_5.txt
78;5;0;1;125;[19, 3, 46, 9];levels/training_680.txt
824;2;0;0;10;[665, 38, 96, 25];levels/training_294.txt
49;2;0;1;110;[0, 4, 36, 8];levels/training_276.txt
62;2;0;1;110;[2, 1, 44, 14];levels/training_765.txt
889;7;0;0;35;[471, 155, 226, 37];levels/training_1_15.txt
101;1;0;1;105;[11, 2, 52, 35];levels/training_881.txt
899;4;0;0;20;[528, 20, 91, 260];levels/training_1_110.txt
121;10;1;1;140;[4, 1, 90, 25];levels/training_60.txt
86;5;1;1;120;[4, 1, 67, 13];levels/training_531.txt
54;2;0;1;110;[1, 0, 41, 11];levels/training_933.txt
88;4;0;1;120;[1, 5, 70, 11];levels/training_901.txt
89;2;0;1;110;[8, 3, 70, 7];levels/training_285.txt
68;3;1;1;110;[2, 2, 56, 7];levels/training_311.txt
80;4;0;1;120;[11, 1, 53, 14];levels/training_438.txt
74;3;1;1;115;[3, 2, 59, 9];levels/training_502.txt
69;4;0;1;120;[1, 2, 60, 5];levels/training_629.txt
109;6;0;1;130;[7, 1, 67, 33];levels/training_1_131.txt
162;4;0;0;20;[12, 3, 61, 86];levels/training_665.txt
85;3;0;1;115;[4, 5, 64, 11];levels/training_336.txt
77;0;0;1;100;[15, 2, 51, 8];levels/training_655.txt
79;7;0;1;135;[3, 1, 63, 11];levels/training_1_165.txt
79;3;0;1;115;[4, 2, 66, 6];levels/training_263.txt
680;1;0;0;5;[515, 21, 87, 57];levels/training_393.txt
103;0;1;1;100;[4, 3, 77, 18];levels/training_379.txt
59;2;0;1;110;[0, 2, 45, 11];levels/training_593.txt
838;6;0;0;30;[360, 24, 96, 358];levels/training_545.txt
129;2;0;1;110;[6, 4, 68, 50];levels/training_576.txt
871;6;0;0;30;[39, 19, 90, 723];levels/training_620.txt
126;4;1;1;115;[5, 4, 96, 20];levels/training_1_169.txt
874;4;0;0;20;[19, 22, 79, 754];levels/training_338.txt
1000;4;0;0;20;[29, 24, 83, 864];levels/training_253.txt
885;9;10;1;110;[14, 25, 673, 172];levels/training_987.txt
115;3;0;0;15;[1, 2, 73, 39];levels/training_1_183.txt
62;3;0;1;115;[2, 1, 53, 5];levels/training_116.txt
80;1;0;1;105;[1, 3, 62, 13];levels/training_99.txt
858;4;0;0;20;[29, 27, 90, 712];levels/training_363.txt
72;3;0;1;115;[3, 1, 54, 13];levels/training_818.txt
61;2;0;1;110;[1, 2, 43, 14];levels/training_209.txt
77;5;0;1;125;[0, 4, 59, 13];levels/training_1_101.txt
790;7;0;0;35;[222, 24, 93, 451];levels/training_41.txt
160;3;1;1;110;[5, 4, 121, 29];levels/training_795.txt
357;3;2;1;105;[11, 9, 148, 188];levels/training_1_66.txt
73;3;0;1;115;[1, 0, 59, 12];levels/training_747.txt
158;7;2;1;115;[3, 4, 118, 32];levels/training_494.txt
122;8;0;1;140;[2, 4, 74, 41];levels/training_1_199.txt
77;3;0;1;115;[0, 2, 59, 15];levels/training_80.txt
53;1;0;0;5;[1, 3, 42, 7];levels/training_557.txt
495;5;0;1;125;[12, 14, 73, 395];levels/training_823.txt
505;13;5;0;15;[9, 14, 245, 237];levels/training_18.txt
1000;4;4;0;5;[27, 24, 201, 748];levels/training_653.txt
1000;3;0;0;15;[83, 27, 99, 791];levels/training_38.txt
67;0;0;1;100;[0, 3, 51, 12];levels/training_861.txt
933;5;0;0;25;[15, 27, 102, 789];levels/training_1_178.txt
67;0;0;1;100;[1, 1, 55, 9];levels/training_758.txt
54;3;0;1;115;[2, 0, 45, 6];levels/training_998.txt
126;5;2;1;110;[5, 6, 87, 27];levels/training_87.txt
58;1;0;1;105;[3, 2, 48, 4];levels/training_548.txt
695;3;0;0;15;[22, 9, 90, 574];levels/training_244.txt
188;5;2;1;105;[5, 7, 136, 39];levels/training_654.txt
80;3;0;1;115;[1, 0, 48, 30];levels/training_77.txt
732;3;1;0;5;[28, 20, 97, 587];levels/training_880.txt
57;3;0;1;115;[3, 2, 46, 5];levels/training_384.txt
54;2;0;1;110;[1, 3, 43, 6];levels/training_529.txt
490;2;0;1;110;[16, 18, 100, 355];levels/training_1_38.txt
399;2;0;0;10;[10, 9, 62, 318];levels/training_291.txt
52;2;0;1;110;[2, 1, 44, 4];levels/training_540.txt
77;3;0;1;115;[2, 5, 56, 13];levels/training_734.txt
77;3;0;1;115;[2, 0, 63, 11];levels/training_1_76.txt
794;3;0;0;15;[23, 25, 97, 649];levels/training_967.txt
58;2;0;1;110;[2, 2, 46, 7];levels/training_860.txt
942;4;0;0;20;[25, 19, 87, 811];levels/training_340.txt
131;3;0;1;115;[6, 5, 58, 61];levels/training_813.txt
65;1;0;1;105;[1, 0, 56, 7];levels/training_1_169.txt
168;5;3;1;110;[3, 1, 134, 29];levels/training_616.txt
110;5;1;1;115;[4, 4, 84, 17];levels/training_765.txt
53;2;0;1;110;[1, 2, 45, 4];levels/training_772.txt
153;0;0;1;100;[2, 6, 58, 86];levels/training_888.txt
89;1;7;1;105;[2, 3, 75, 8];levels/training_367.txt
52;1;0;1;105;[0, 0, 41, 10];levels/training_615.txt
82;2;0;1;110;[2, 2, 67, 10];levels/training_1_53.txt
97;6;0;0;30;[2, 7, 66, 22];levels/training_630.txt
71;2;0;1;110;[1, 3, 50, 16];levels/training_776.txt
61;3;0;1;115;[0, 0, 53, 7];levels/training_184.txt
868;5;1;0;15;[23, 19, 138, 688];levels/training_1_191.txt
48;1;0;1;105;[1, 0, 40, 6];levels/training_563.txt
536;2;0;1;110;[16, 12, 73, 434];levels/training_508.txt
71;4;0;1;120;[1, 1, 39, 29];levels/training_679.txt
56;2;0;1;110;[2, 3, 47, 3];levels/training_698.txt
74;4;0;1;120;[1, 3, 61, 8];levels/training_629.txt
215;8;0;0;40;[2, 7, 62, 144];levels/training_984.txt
59;1;0;1;105;[0, 1, 44, 13];levels/training_788.txt
85;3;1;1;115;[4, 1, 69, 10];levels/training_178.txt
45;2;0;1;110;[2, 0, 37, 5];levels/training_455.txt
130;5;2;1;115;[2, 3, 88, 36];levels/training_217.txt
186;1;0;1;105;[2, 5, 95, 83];levels/training_73.txt
52;2;0;1;110;[2, 1, 40, 8];levels/training_748.txt
238;6;0;1;130;[6, 4, 78, 149];levels/training_1_40.txt
205;0;0;0;0;[9, 7, 40, 149];levels/training_813.txt
752;3;11;1;105;[9, 24, 644, 74];levels/training_329.txt
69;0;0;1;100;[2, 2, 57, 7];levels/training_578.txt
106;2;1;1;110;[3, 4, 78, 20];levels/training_975.txt
73;3;1;0;15;[5, 1, 51, 16];levels/training_237.txt
90;1;0;1;105;[4, 5, 69, 11];levels/training_855.txt
66;7;0;1;135;[1, 1, 57, 6];levels/training_382.txt
844;5;0;0;25;[20, 21, 83, 720];levels/training_200.txt
74;4;0;1;120;[3, 1, 60, 9];levels/training_596.txt
926;5;0;0;25;[19, 28, 126, 753];levels/training_1_100.txt
209;7;2;1;115;[10, 3, 141, 54];levels/training_360.txt
51;3;0;1;115;[2, 0, 44, 4];levels/training_849.txt
63;1;0;1;105;[3, 2, 52, 5];levels/training_229.txt
353;4;2;1;105;[7, 9, 140, 196];levels/training_554.txt
69;2;0;1;110;[4, 2, 52, 10];levels/training_651.txt
201;5;0;1;125;[2, 5, 63, 130];levels/training_1_198.txt
54;1;0;0;5;[3, 2, 38, 11];levels/training_557.txt
1000;4;0;0;20;[27, 22, 91, 860];levels/training_973.txt
90;3;0;1;115;[2, 2, 71, 14];levels/training_1_78.txt
48;3;0;1;115;[1, 2, 42, 2];levels/training_362.txt
82;4;0;1;120;[3, 1, 67, 10];levels/training_177.txt
108;2;0;1;110;[4, 3, 65, 35];levels/training_1_96.txt
325;3;1;1;115;[7, 9, 57, 251];levels/training_861.txt
51;1;0;1;105;[1, 2, 37, 10];levels/training_749.txt
85;4;0;1;120;[3, 3, 59, 19];levels/training_589.txt
63;4;0;1;120;[3, 0, 46, 13];levels/training_50.txt
148;1;1;0;0;[2, 5, 114, 27];levels/training_794.txt
82;7;0;1;135;[1, 2, 65, 13];levels/training_186.txt
68;2;0;1;110;[0, 0, 57, 10];levels/training_1_125.txt
372;4;4;1;100;[16, 13, 278, 64];levels/training_484.txt
478;6;0;0;30;[15, 8, 63, 392];levels/training_979.txt
52;1;0;1;105;[1, 2, 43, 5];levels/training_656.txt
82;7;0;1;135;[2, 1, 59, 19];levels/training_405.txt
139;0;0;1;100;[2, 2, 51, 83];levels/training_655.txt
101;3;1;1;115;[0, 6, 77, 17];levels/training_432.txt
626;2;3;0;0;[13, 20, 265, 328];levels/training_224.txt
87;2;0;1;110;[4, 0, 66, 16];levels/training_1_118.txt
80;6;1;1;130;[2, 1, 65, 11];levels/training_547.txt
200;1;0;1;105;[6, 8, 64, 121];levels/training_868.txt
65;2;0;1;110;[2, 2, 49, 11];levels/training_424.txt
74;1;0;1;105;[0, 4, 62, 7];levels/training_328.txt
494;3;2;0;0;[16, 15, 187, 276];levels/training_1_14.txt
1000;4;0;0;20;[20, 24, 80, 876];levels/training_461.txt
46;0;0;1;100;[1, 1, 38, 5];levels/training_367.txt
76;4;1;1;110;[2, 2, 62, 9];levels/training_494.txt
46;2;0;1;110;[4, 1, 37, 3];levels/training_238.txt
832;3;0;0;15;[18, 21, 307, 486];levels/training_52.txt
1000;7;0;0;35;[26, 24, 115, 835];levels/training_759.txt
73;3;0;1;115;[3, 1, 62, 6];levels/training_207.txt
927;3;0;0;15;[19, 26, 79, 803];levels/training_447.txt
90;5;0;1;125;[3, 4, 64, 18];levels/training_1_99.txt
80;7;1;1;125;[3, 0, 53, 23];levels/training_685.txt
110;4;0;1;120;[9, 5, 64, 31];levels/training_18.txt
720;2;0;0;10;[23, 24, 106, 567];levels/training_699.txt
73;0;0;1;100;[3, 3, 58, 8];levels/training_232.txt
927;3;0;0;15;[28, 24, 101, 774];levels/training_896.txt
71;1;0;1;105;[0, 6, 58, 6];levels/training_150.txt
929;1;1;0;5;[18, 21, 101, 789];levels/training_994.txt
132;3;0;1;115;[51, 2, 62, 16];levels/training_66.txt
69;5;0;1;125;[4, 2, 59, 3];levels/training_648.txt
799;0;0;0;0;[13, 10, 76, 700];levels/training_67.txt
1000;5;0;0;25;[35, 19, 98, 848];levels/training_1_44.txt
65;4;0;1;120;[3, 0, 51, 10];levels/training_84.txt
74;2;0;1;110;[2, 1, 62, 8];levels/training_796.txt
861;5;0;0;25;[19, 18, 158, 666];levels/training_634.txt
1000;2;10;0;0;[19, 23, 672, 286];levels/training_771.txt
66;5;0;1;125;[5, 3, 53, 4];levels/training_858.txt
934;9;1;0;35;[23, 20, 170, 721];levels/training_1_100.txt
75;0;0;1;100;[2, 0, 62, 10];levels/training_51.txt
53;0;0;1;100;[2, 0, 43, 7];levels/training_788.txt
48;5;0;1;125;[2, 0, 41, 4];levels/training_350.txt
77;1;0;1;105;[0, 3, 60, 13];levels/training_199.txt
747;6;0;0;30;[20, 21, 90, 616];levels/training_953.txt
1000;2;8;0;0;[26, 16, 585, 373];levels/training_784.txt
222;2;1;1;105;[9, 5, 183, 24];levels/training_1_133.txt
78;3;1;1;115;[3, 2, 62, 10];levels/training_751.txt
86;2;0;1;110;[5, 2, 60, 18];levels/training_47.txt
614;5;0;0;25;[47, 8, 65, 494];levels/training_339.txt
1000;5;1;0;15;[36, 26, 172, 766];levels/training_674.txt
1000;3;0;0;15;[29, 20, 923, 28];levels/training_1_146.txt
105;4;2;1;115;[1, 1, 90, 12];levels/training_511.txt
895;4;0;0;20;[18, 28, 96, 753];levels/training_599.txt
75;1;0;1;105;[1, 0, 63, 10];levels/training_857.txt
199;4;0;1;120;[3, 6, 82, 107];levels/training_205.txt
70;4;0;1;120;[2, 0, 62, 5];levels/training_544.txt
656;2;0;0;10;[18, 13, 75, 550];levels/training_406.txt
71;3;0;1;115;[1, 2, 60, 7];levels/training_928.txt
929;2;0;0;10;[27, 20, 847, 35];levels/training_240.txt
99;2;1;1;100;[3, 3, 81, 11];levels/training_446.txt
54;2;0;1;110;[2, 3, 40, 8];levels/training_296.txt
552;4;0;1;120;[16, 10, 495, 30];levels/training_678.txt
85;4;0;1;120;[2, 2, 61, 19];levels/training_214.txt
210;3;0;0;15;[7, 4, 66, 133];levels/training_866.txt
1000;8;4;0;0;[33, 23, 276, 668];levels/training_674.txt
1000;2;0;0;10;[20, 25, 95, 860];levels/training_1_82.txt
64;2;0;1;110;[5, 0, 49, 9];levels/training_1_72.txt
104;4;0;1;120;[2, 6, 76, 19];levels/training_1_190.txt
225;6;0;1;130;[6, 5, 55, 158];levels/training_996.txt
607;4;3;0;0;[11, 14, 450, 132];levels/training_911.txt
1000;3;0;0;15;[19, 24, 99, 858];levels/training_1_67.txt
75;1;0;1;105;[2, 2, 58, 12];levels/training_1_44.txt
925;3;0;0;15;[22, 33, 112, 758];levels/training_399.txt
61;2;0;1;110;[0, 1, 49, 10];levels/training_77.txt
939;3;0;0;15;[22, 34, 107, 776];levels/training_86.txt
97;1;0;1;105;[6, 2, 54, 34];levels/training_111.txt
903;4;1;0;10;[27, 26, 300, 550];levels/training_702.txt
68;6;0;1;130;[0, 1, 61, 5];levels/training_1_75.txt
60;3;0;1;115;[3, 2, 50, 4];levels/training_821.txt
86;5;0;1;125;[2, 2, 67, 14];levels/training_1_4.txt
67;4;1;1;120;[0, 4, 55, 7];levels/training_50.txt
622;10;7;1;100;[24, 27, 485, 85];levels/training_1_27.txt
80;7;0;1;135;[0, 3, 64, 12];levels/training_1_69.txt
17;0;0;0;0;[1, 2, 11, 3];levels/training_1_174.txt
78;3;0;1;115;[1, 4, 60, 12];levels/training_908.txt
54;4;0;1;120;[3, 0, 44, 6];levels/training_865.txt
868;3;1;0;15;[13, 18, 99, 738];levels/training_488.txt
78;3;0;1;115;[2, 1, 64, 10];levels/training_915.txt
97;5;1;1;115;[2, 4, 79, 11];levels/training_94.txt
825;6;1;0;20;[9, 16, 106, 694];levels/training_1_117.txt
1000;2;0;0;10;[30, 23, 726, 221];levels/training_546.txt
1000;4;1;0;20;[18, 22, 773, 187];levels/training_1_9.txt
1000;3;0;0;15;[198, 26, 99, 677];levels/training_191.txt
63;1;0;1;105;[4, 1, 52, 5];levels/training_524.txt
937;3;0;0;15;[164, 24, 111, 638];levels/training_1_48.txt
248;0;4;1;100;[6, 5, 194, 42];levels/training_933.txt
70;0;0;1;100;[2, 2, 56, 9];levels/training_232.txt
682;5;5;0;5;[16, 19, 593, 54];levels/training_323.txt
1000;2;0;0;10;[24, 23, 112, 841];levels/training_1_172.txt
61;3;0;1;115;[1, 0, 53, 6];levels/training_203.txt
939;3;0;0;15;[23, 21, 112, 783];levels/training_1_35.txt
75;0;0;1;100;[2, 1, 64, 7];levels/training_105.txt
88;3;0;1;115;[2, 2, 67, 16];levels/training_1_14.txt
837;4;0;0;20;[22, 18, 712, 85];levels/training_500.txt
68;3;0;1;115;[1, 3, 59, 4];levels/training_96.txt
932;5;3;0;5;[21, 27, 771, 113];levels/training_1_0.txt
76;1;0;1;105;[1, 3, 60, 11];levels/training_1_112.txt
924;3;0;0;15;[16, 27, 202, 679];levels/training_198.txt
83;6;0;1;130;[2, 4, 65, 11];levels/training_267.txt
55;3;0;1;115;[3, 1, 47, 3];levels/training_355.txt
68;4;0;1;120;[0, 0, 56, 11];levels/training_1_191.txt
568;1;4;1;100;[46, 23, 335, 163];levels/training_639.txt
226;6;0;0;30;[6, 1, 71, 148];levels/training_583.txt
1000;2;1;0;0;[221, 25, 167, 587];levels/training_604.txt
62;3;0;1;115;[1, 3, 50, 7];levels/training_897.txt
938;2;0;0;10;[15, 33, 99, 791];levels/training_140.txt
58;1;0;1;105;[2, 0, 44, 11];levels/training_833.txt
942;10;6;0;0;[104, 21, 381, 436];levels/training_216.txt
80;3;0;1;115;[1, 3, 60, 15];levels/training_120.txt
109;5;0;1;125;[3, 3, 80, 22];levels/training_260.txt
92;6;0;1;130;[4, 2, 62, 23];levels/training_1_108.txt
55;2;0;1;110;[0, 1, 45, 8];levels/training_635.txt
133;5;1;1;115;[4, 2, 106, 20];levels/training_1_106.txt
80;4;0;1;120;[1, 2, 66, 10];levels/training_130.txt
67;5;0;1;125;[3, 4, 52, 7];levels/training_821.txt
384;7;4;0;0;[7, 5, 250, 122];levels/training_259.txt
224;3;0;1;115;[5, 59, 123, 36];levels/training_352.txt
776;6;0;0;30;[24, 13, 98, 641];levels/training_1_19.txt
49;2;0;1;110;[0, 0, 44, 4];levels/training_360.txt
56;4;0;1;120;[3, 1, 48, 3];levels/training_414.txt
895;1;0;0;5;[19, 65, 368, 443];levels/training_938.txt
433;3;4;1;100;[11, 8, 388, 25];levels/training_963.txt
61;4;0;1;120;[1, 2, 51, 6];levels/training_223.txt
506;4;9;0;10;[10, 103, 301, 92];levels/training_835.txt
1000;5;2;0;5;[25, 74, 273, 628];levels/training_1_3.txt
114;0;1;1;100;[2, 3, 96, 12];levels/training_839.txt
101;5;0;1;125;[5, 4, 76, 15];levels/training_1_168.txt
65;2;0;1;110;[4, 1, 55, 4];levels/training_194.txt
720;4;0;0;20;[29, 19, 87, 585];levels/training_1_156.txt
98;2;0;1;110;[2, 13, 67, 15];levels/training_856.txt
83;1;1;1;100;[2, 1, 70, 9];levels/training_287.txt
819;5;0;0;25;[23, 24, 200, 572];levels/training_759.txt
1000;2;0;0;10;[29, 347, 467, 157];levels/training_437.txt
1000;7;0;0;35;[19, 34, 920, 27];levels/training_54.txt
1000;3;2;0;5;[21, 23, 238, 718];levels/training_310.txt
45;2;0;1;110;[1, 1, 42, 0];levels/training_571.txt
520;3;20;1;100;[14, 14, 399, 92];levels/training_419.txt
58;6;0;1;130;[2, 2, 47, 6];levels/training_998.txt
56;2;0;1;110;[1, 0, 50, 4];levels/training_31.txt
321;7;0;0;35;[8, 10, 144, 159];levels/training_1_65.txt
168;1;0;1;105;[5, 3, 147, 12];levels/training_465.txt
70;1;0;1;105;[3, 2, 56, 8];levels/training_507.txt
762;5;1;0;25;[10, 26, 670, 56];levels/training_725.txt
63;5;0;1;125;[3, 0, 51, 8];levels/training_217.txt
75;0;0;1;100;[5, 1, 62, 6];levels/training_796.txt
862;5;9;0;5;[25, 29, 613, 195];levels/training_850.txt
57;3;0;1;115;[3, 2, 42, 9];levels/training_863.txt
92;4;0;1;120;[4, 0, 77, 10];levels/training_1_55.txt
76;3;0;1;115;[1, 2, 64, 8];levels/training_304.txt
74;4;0;1;120;[1, 2, 54, 16];levels/training_237.txt
701;3;0;0;15;[12, 21, 371, 297];levels/training_1_124.txt
1000;0;0;0;0;[17, 22, 102, 859];levels/training_201.txt
68;5;0;1;125;[2, 0, 57, 8];levels/training_347.txt
932;4;0;0;20;[20, 15, 870, 27];levels/training_860.txt
1000;2;0;0;10;[290, 24, 469, 217];levels/training_152.txt
53;4;0;1;120;[1, 0, 48, 3];levels/training_965.txt
947;4;0;0;20;[345, 262, 313, 27];levels/training_384.txt
